date,team,opponent,goals_for,goals_against,match_type,tournament,country
2023-11-21,Belize,Saint Vincent and the Grenadines,0,3,away,CONCACAF Nations League,Saint Vincent and the Grenadines
2023-11-21,Antigua and Barbuda,Guyana,0,6,away,CONCACAF Nations League,Dominican Republic
2023-11-21,Bahamas,Puerto Rico,1,6,away,CONCACAF Nations League,Puerto Rico
2023-11-21,Saint Martin,Bonaire,4,0,away,CONCACAF Nations League,Bonaire
2023-11-21,Jamaica,Canada,3,2,away,CONCACAF Nations League,Canada
2023-11-21,Honduras,Mexico,0,2,away,CONCACAF Nations League,Mexico
2023-11-21,Chile,Ecuador,0,1,away,FIFA World Cup qualification,Ecuador
2023-11-21,Colombia,Paraguay,1,0,away,FIFA World Cup qualification,Paraguay
2023-11-21,Bolivia,Uruguay,0,3,away,FIFA World Cup qualification,Uruguay
2023-11-21,Venezuela,Peru,1,1,away,FIFA World Cup qualification,Peru
2023-11-21,Argentina,Brazil,1,0,away,FIFA World Cup qualification,Brazil
2023-11-21,Yemen,Nepal,2,0,away,FIFA World Cup qualification,Nepal
2023-11-21,Kuwait,Afghanistan,4,0,away,FIFA World Cup qualification,Saudi Arabia
2023-11-21,Saudi Arabia,Jordan,2,0,away,FIFA World Cup qualification,Jordan
2023-11-21,Iraq,Vietnam,1,0,away,FIFA World Cup qualification,Vietnam
2023-11-21,Indonesia,Philippines,1,1,away,FIFA World Cup qualification,Philippines
2023-11-21,Turkmenistan,Hong Kong,2,2,away,FIFA World Cup qualification,Hong Kong
2023-11-21,Iran,Uzbekistan,2,2,away,FIFA World Cup qualification,Uzbekistan
2023-11-21,Tajikistan,Pakistan,6,1,away,FIFA World Cup qualification,Pakistan
2023-11-21,Malaysia,Taiwan,1,0,away,FIFA World Cup qualification,Taiwan
2023-11-21,Thailand,Singapore,3,1,away,FIFA World Cup qualification,Singapore
2023-11-21,Qatar,India,3,0,away,FIFA World Cup qualification,India
2023-11-21,Japan,Syria,5,0,away,FIFA World Cup qualification,Saudi Arabia
2023-11-21,North Korea,Myanmar,6,1,away,FIFA World Cup qualification,Myanmar
2023-11-21,Oman,Kyrgyzstan,0,1,away,FIFA World Cup qualification,Kyrgyzstan
2023-11-23,Papua New Guinea,Vanuatu,1,1,away,Pacific Games,Solomon Islands
2023-11-23,American Samoa,Solomon Islands,0,11,away,Pacific Games,Solomon Islands
2023-11-24,Tahiti,Northern Mariana Islands,5,0,away,Pacific Games,Solomon Islands
2023-11-24,New Caledonia,Cook Islands,8,0,away,Pacific Games,Solomon Islands
2023-11-27,American Samoa,Northern Mariana Islands,0,4,away,Pacific Games,Solomon Islands
2023-11-27,Tuvalu,Tonga,4,0,away,Pacific Games,Solomon Islands
2023-11-27,Samoa,Tahiti,1,2,away,Pacific Games,Solomon Islands
2023-11-27,Papua New Guinea,Cook Islands,3,0,away,Pacific Games,Solomon Islands
2023-11-28,Vanuatu,New Caledonia,0,1,away,Pacific Games,Solomon Islands
2023-11-28,Fiji,Solomon Islands,0,2,away,Pacific Games,Solomon Islands
2023-11-30,Cook Islands,Samoa,0,3,away,Pacific Games,Solomon Islands
2023-11-30,Papua New Guinea,Tahiti,0,2,away,Pacific Games,Solomon Islands
2023-11-30,Tonga,American Samoa,6,2,away,Pacific Games,Solomon Islands
2023-11-30,Tuvalu,Northern Mariana Islands,4,1,away,Pacific Games,Solomon Islands
2023-12-01,Fiji,Vanuatu,4,2,away,Pacific Games,Solomon Islands
2023-12-02,New Caledonia,Solomon Islands,2,2,away,Pacific Games,Solomon Islands
2023-12-16,Colombia,Mexico,3,2,away,Friendly,United States
2024-01-01,Thailand,Japan,0,5,away,Friendly,Japan
2024-01-01,Hong Kong,China,2,1,away,Friendly,United Arab Emirates
2024-01-02,Libya,Indonesia,4,0,away,Friendly,Turkey
2024-01-04,Lebanon,Saudi Arabia,0,1,away,Friendly,Qatar
2024-01-04,Hong Kong,Tajikistan,1,2,away,Friendly,United Arab Emirates
2024-01-05,Libya,Indonesia,2,1,away,Friendly,Turkey
2024-01-05,Burkina Faso,Iran,1,2,away,Friendly,Iran
2024-01-05,Syria,Kyrgyzstan,1,1,away,Friendly,United Arab Emirates
2024-01-05,Jordan,Qatar,2,1,away,Friendly,Qatar
2024-01-05,Algeria,Togo,3,0,away,Friendly,Togo
2024-01-06,Guinea-Bissau,Mali,2,6,away,Friendly,Mali
2024-01-06,Sierra Leone,Ivory Coast,1,5,away,Friendly,Ivory Coast
2024-01-06,Oman,United Arab Emirates,1,0,away,Friendly,United Arab Emirates
2024-01-06,Mauritania,Tunisia,0,0,away,Friendly,Tunisia
2024-01-06,South Korea,Iraq,1,0,away,Friendly,United Arab Emirates
2024-01-06,Angola,DR Congo,0,0,away,Friendly,United Arab Emirates
2024-01-06,Lesotho,Mozambique,0,2,away,Friendly,South Africa
2024-01-06,Australia,Bahrain,2,0,away,Friendly,United Arab Emirates
2024-01-07,Palestine,Uzbekistan,0,1,away,Friendly,Qatar
2024-01-07,Tanzania,Egypt,0,2,away,Friendly,Egypt
2024-01-08,Niger,Senegal,0,1,away,Friendly,Senegal
2024-01-08,Namibia,Ghana,0,0,away,Friendly,Ghana
2024-01-08,Mozambique,Botswana,1,1,away,Friendly,South Africa
2024-01-08,Guinea,Nigeria,2,0,away,Friendly,United Arab Emirates
2024-01-08,Malaysia,Syria,2,2,away,Friendly,Qatar
2024-01-09,Jordan,Japan,1,6,away,Friendly,Qatar
2024-01-09,Vietnam,Kyrgyzstan,1,2,away,Friendly,Qatar
2024-01-09,Cameroon,Zambia,1,1,away,Friendly,Saudi Arabia
2024-01-09,Djibouti,Equatorial Guinea,1,1,away,Friendly,Equatorial Guinea
2024-01-09,Palestine,Saudi Arabia,0,0,away,Friendly,Qatar
2024-01-09,Algeria,Burundi,4,0,away,Friendly,Togo
2024-01-09,Iran,Indonesia,5,0,away,Friendly,Qatar
2024-01-10,Lesotho,South Africa,0,0,away,Friendly,South Africa
2024-01-10,Burkina Faso,DR Congo,2,1,away,Friendly,United Arab Emirates
2024-01-10,Angola,Bahrain,3,0,away,Friendly,United Arab Emirates
2024-01-10,Hong Kong,Saudi Arabia,0,2,away,Friendly,Qatar
2024-01-10,Cape Verde,Tunisia,0,2,away,Friendly,Tunisia
2024-01-11,Sierra Leone,Morocco,1,3,away,Friendly,Ivory Coast
2024-01-12,Estonia,Sweden,1,2,away,Friendly,Cyprus
2024-01-12,Libya,Kuwait,3,1,away,Friendly,Egypt
2024-01-12,Lebanon,Qatar,0,3,away,AFC Asian Cup,Qatar
2024-01-13,Tajikistan,China,0,0,away,AFC Asian Cup,Qatar
2024-01-13,India,Australia,0,2,away,AFC Asian Cup,Qatar
2024-01-13,Syria,Uzbekistan,0,0,away,AFC Asian Cup,Qatar
2024-01-13,Guinea-Bissau,Ivory Coast,0,2,away,African Cup of Nations,Ivory Coast
2024-01-13,Iceland,Guatemala,1,0,away,Friendly,United States
2024-01-14,Cape Verde,Ghana,2,1,away,African Cup of Nations,Ivory Coast
2024-01-14,Mozambique,Egypt,2,2,away,African Cup of Nations,Ivory Coast
2024-01-14,Equatorial Guinea,Nigeria,1,1,away,African Cup of Nations,Ivory Coast
2024-01-14,Palestine,Iran,1,4,away,AFC Asian Cup,Qatar
2024-01-14,Hong Kong,United Arab Emirates,1,3,away,AFC Asian Cup,Qatar
2024-01-14,Vietnam,Japan,2,4,away,AFC Asian Cup,Qatar
2024-01-15,Iraq,Indonesia,3,1,away,AFC Asian Cup,Qatar
2024-01-15,Bahrain,South Korea,1,3,away,AFC Asian Cup,Qatar
2024-01-15,Jordan,Malaysia,4,0,away,AFC Asian Cup,Qatar
2024-01-15,Gambia,Senegal,0,3,away,African Cup of Nations,Ivory Coast
2024-01-15,Guinea,Cameroon,1,1,away,African Cup of Nations,Ivory Coast
2024-01-15,Angola,Algeria,1,1,away,African Cup of Nations,Ivory Coast
2024-01-16,South Africa,Mali,0,2,away,African Cup of Nations,Ivory Coast
2024-01-16,Namibia,Tunisia,1,0,away,African Cup of Nations,Ivory Coast
2024-01-16,Kyrgyzstan,Thailand,0,2,away,AFC Asian Cup,Qatar
2024-01-16,Oman,Saudi Arabia,1,2,away,AFC Asian Cup,Qatar
2024-01-16,Mauritania,Burkina Faso,0,1,away,African Cup of Nations,Ivory Coast
2024-01-17,China,Lebanon,0,0,away,AFC Asian Cup,Qatar
2024-01-17,Tajikistan,Qatar,0,1,away,AFC Asian Cup,Qatar
2024-01-17,Tanzania,Morocco,0,3,away,African Cup of Nations,Ivory Coast
2024-01-17,Zambia,DR Congo,1,1,away,African Cup of Nations,Ivory Coast
2024-01-17,Iceland,Honduras,2,0,away,Friendly,United States
2024-01-18,Australia,Syria,1,0,away,AFC Asian Cup,Qatar
2024-01-18,Uzbekistan,India,3,0,away,AFC Asian Cup,Qatar
2024-01-18,United Arab Emirates,Palestine,1,1,away,AFC Asian Cup,Qatar
2024-01-18,Guinea-Bissau,Equatorial Guinea,2,4,away,African Cup of Nations,Ivory Coast
2024-01-18,Nigeria,Ivory Coast,1,0,away,African Cup of Nations,Ivory Coast
2024-01-18,Ghana,Egypt,2,2,away,African Cup of Nations,Ivory Coast
2024-01-19,Cameroon,Senegal,1,3,away,African Cup of Nations,Ivory Coast
2024-01-19,Gambia,Guinea,0,1,away,African Cup of Nations,Ivory Coast
2024-01-19,Mozambique,Cape Verde,0,3,away,African Cup of Nations,Ivory Coast
2024-01-19,Uganda,Kuwait,2,0,away,Friendly,Egypt
2024-01-19,Japan,Iraq,1,2,away,AFC Asian Cup,Qatar
2024-01-19,Iran,Hong Kong,1,0,away,AFC Asian Cup,Qatar
2024-01-19,Indonesia,Vietnam,1,0,away,AFC Asian Cup,Qatar
2024-01-20,Slovenia,United States,1,0,away,Friendly,United States
2024-01-20,Mali,Tunisia,1,1,away,African Cup of Nations,Ivory Coast
2024-01-20,Angola,Mauritania,3,2,away,African Cup of Nations,Ivory Coast
2024-01-20,South Korea,Jordan,2,2,away,AFC Asian Cup,Qatar
2024-01-20,Malaysia,Bahrain,0,1,away,AFC Asian Cup,Qatar
2024-01-20,Burkina Faso,Algeria,2,2,away,African Cup of Nations,Ivory Coast
2024-01-21,Thailand,Oman,0,0,away,AFC Asian Cup,Qatar
2024-01-21,Saudi Arabia,Kyrgyzstan,2,0,away,AFC Asian Cup,Qatar
2024-01-21,Namibia,South Africa,0,4,away,African Cup of Nations,Ivory Coast
2024-01-21,DR Congo,Morocco,1,1,away,African Cup of Nations,Ivory Coast
2024-01-21,Tanzania,Zambia,1,1,away,African Cup of Nations,Ivory Coast
2024-01-22,China,Qatar,0,1,away,AFC Asian Cup,Qatar
2024-01-22,Lebanon,Tajikistan,1,2,away,AFC Asian Cup,Qatar
2024-01-22,Nigeria,Guinea-Bissau,1,0,away,African Cup of Nations,Ivory Coast
2024-01-22,Equatorial Guinea,Ivory Coast,4,0,away,African Cup of Nations,Ivory Coast
2024-01-22,Egypt,Cape Verde,2,2,away,African Cup of Nations,Ivory Coast
2024-01-22,Ghana,Mozambique,2,2,away,African Cup of Nations,Ivory Coast
2024-01-23,Algeria,Mauritania,0,1,away,African Cup of Nations,Ivory Coast
2024-01-23,Burkina Faso,Angola,0,2,away,African Cup of Nations,Ivory Coast
2024-01-23,Cameroon,Gambia,3,2,away,African Cup of Nations,Ivory Coast
2024-01-23,Senegal,Guinea,2,0,away,African Cup of Nations,Ivory Coast
2024-01-23,Palestine,Hong Kong,3,0,away,AFC Asian Cup,Qatar
2024-01-23,India,Syria,0,1,away,AFC Asian Cup,Qatar
2024-01-23,Uzbekistan,Australia,1,1,away,AFC Asian Cup,Qatar
2024-01-23,United Arab Emirates,Iran,1,2,away,AFC Asian Cup,Qatar
2024-01-24,DR Congo,Tanzania,0,0,away,African Cup of Nations,Ivory Coast
2024-01-24,Tunisia,South Africa,0,0,away,African Cup of Nations,Ivory Coast
2024-01-24,Morocco,Zambia,1,0,away,African Cup of Nations,Ivory Coast
2024-01-24,Indonesia,Japan,1,3,away,AFC Asian Cup,Qatar
2024-01-24,Vietnam,Iraq,2,3,away,AFC Asian Cup,Qatar
2024-01-24,Mali,Namibia,0,0,away,African Cup of Nations,Ivory Coast
2024-01-25,Bahrain,Jordan,1,0,away,AFC Asian Cup,Qatar
2024-01-25,Malaysia,South Korea,3,3,away,AFC Asian Cup,Qatar
2024-01-25,Oman,Kyrgyzstan,1,1,away,AFC Asian Cup,Qatar
2024-01-25,Thailand,Saudi Arabia,0,0,away,AFC Asian Cup,Qatar
2024-01-27,Namibia,Angola,0,3,away,African Cup of Nations,Ivory Coast
2024-01-27,Cameroon,Nigeria,0,2,away,African Cup of Nations,Ivory Coast
2024-01-28,DR Congo,Egypt,1,1,away,African Cup of Nations,Ivory Coast
